Originator,Text,Age,Person whose age we surmised
FRamabama , RT @pulpark: KORAN TEACHER CONFESSES TO MOLESTING SEVEN YEAR OLD GIRL IN FRONT OF HER FIVE YEAR OLD BROTHER http://t.co/cPUAfVay7d #tcot #s,
hellohellospam , @Louis_Tomlinson hi louis! can you please follow @halfmoonlouis her birthday is tomorrow and a follow from you is all she wants :)83
Agent0fChaos141 , RT @GreenScreenDays: #SonicTheHedgehog is 23 years old today The game was first released on June 23 1991 http://t.co/LsTCMmGN4y
lourope , @Louis_Tomlinson hi louis! can you please follow @halfmoonlouis her birthday is tomorrow and a follow from you is all she wants :)79
w0rldmccurdy , RT @SrSrRa: I Love You Baby Jennette Just 2days until your birthday baby  ! Yeyyy :D @Jennettelover99 @jennettemccurdy @JennetteyouBest 
NanNie_1995 , RT @2PMnation: 0624 Happy Birthday Happy Khunnie Day wish @Khunnie0624 all the best !!~ Hottest always love you  #KhunnieDay http://t
biebspqp , @justinbieber Its birthday today so follow me please this is my dream and very important to me i love you so much 5.430
gycykucazamu , RT @musicwithlisa Looking forward to Emily's Jolly Babies 1st Birthday Party tomorrow! I love singing to babies on their special day :)
lilcnarry , @Luke5SOS Its my birthday next Friday It would mean a lot if you will follow me x I LOVE YOU SO MUCH  57
Amin_iRamzi ," RT @UberFootFact: Today, 27 years ago, Lionel Messi was born. One of the greatest footballers of all time. Happy birthday! http://t.co/0rBp"
lotageduqoqi , RT @asabobby: @LincolnTownley @RealDeniseWelch.....I ain't picked a book up in 4 years....now I can't put 1 down!!....#thehunger #imhooked 
LiliSz_Official , HiToday is my birthday:DAWW.Please follow me:c@Harry_Styles @NiallOfficial @Real_Liam_Payne @zaynmalik @Louis_Tomlinson @neymarjr 231
suss_suss1 , 16 unique inspiring holiday gifts for your family and friends http://t.co/M6uTQwmzVY #Birthday #Wedding #Anniversary #Gift @retwitclub 2
AliAnaeem7 , RT @worldsoccershop: Win a limited edition pair of @adidassoccer #F50 #Messi Birthday Boots! Follow &amp; RT to enter! #allin or nothing. http:
flufflouis , @Louis_Tomlinson hi louis! can you please follow @halfmoonlouis her birthday is tomorrow and a follow from you is all she wants :)74
MFatts100 ," @DarnayHolmes happy birthday bro, have a good one my boy!"
2fishout , 16 unique inspiring holiday gifts for your family and friends http://t.co/7ldOWaHmS7 #Birthday #Wedding #Anniversary #Gift @retwitclub 8
ClickClickGive ," RT @ACF_UK: In just 3 years ACF has responded to more than 50 humanitarian emergencies, deploying teams in as quickly as 24 hours."
ljubiperic , @camerondallas tomorrow is my birthday and i would be very happy if you call me :) please #callmecam x152
nuttysbuddy ," RT @troyesivan: @taylorcaniff Dude i sincerely hope you've grown up/changed over the last 2 years. For some reason, you have INFLUENCE. Try"
AshyLily , RT @disney_pixie: One old song.. A thousand old memories..  http://t.co/gvdzAhPIGN
TheSodaPoodle ," Happy birthday to Felix Potvin who used to goal-tend for the bruins, Jason Mraz, @and_breen, her twin sister Leah and to me. June 23rd Bdays"
ussy11 , Happy birthday @ayodejirotinwa. Wish you God's blessings. Have a good one 
22wendyallen , RT @Pingoo_The_Cat: PLEASE Sign for Harsher penalty for 16 yr old who rained blows on Staffie &amp; BOOTED DEFENCELESS CAT! http://t.co/GoPJ8M
lucacrasnich46 ," RT @TheSportPics: 30 years ago today, the Chicago Bulls drafted Michael Jordan with the third pick in the 1984 NBA Draft. http://t.co/THt1j"
LouisthatCunt ,  @Louis_Tomlinson  Hey Sunshine! My Birthday is on JULY4&amp; the perfect gift would be your follow. Pls make me Happy?  ILYSM. 506
cieloalejandra_ , RT @taylorcaniff: Haha funny seeing people upset about a video I made 2 years ago... Everyone's aloud an opinion...
SmileLuxas ,  My birthday is coming up in July and a follow from you would be amazing.I love you!@Luke5SOS 785 
Kla_mhae , RT @Harry_Styles: On this day 19years ago....my hero was born. Happy birthday to my man crush @Louis_Tomlinson ;) Yayyy!!
cherogito , RT @FIFAWorldCupTM: Happy birthday to Lionel Messi! The Argentina forward turns 27 today. http://t.co/OkaT3Biy5D
AbbywatbachLove , RT @bania_duran: Happy 18 birthday http://t.co/0eHUWAJY4K
blazerrose ," @bujeeboo We have no idea who was the source, and since the incubation period is about 2 years, it makes it tricky. No keeper has tested +"
yale_scott , RT @Wimbledon: Fun fact. This is the first time in 15 years that there's been four straight days of uninterrupted practice ahead of #Wimble
luzotenyzucu , RT @KUDUNEWS: The first new Star Wars character in nine years. Let the great debate begin. - #celebrities #gossip #kudunews http://t.co/NPj
jaganath25 ," RT @TheWorldStories: A baby and her Great Great Grandmother, born on the same exact day but 98 years apart. Beautiful. http://t.co/S4Jbqf9A"
m_castelblanco , RT @MLAcosta14: @m_castelblanco ; Happy 19th birthday doll! Have a great one!!
mangeczko , HI @Harry_Styles CAN U SAY SOMETHING NICE OR FOLLOW ME? TODAY IS MY BIRTHDAY AND THIS IS MY DREAM ILYSM  128
iamtralalabs , RT @ilove2ne1girls: Bom used to be in a soccer team while she was in US for 4 years during highschool and what she does is dribble and ches
aldogarcia04 ," RT @FOXSoccer: Happy 42nd birthday to a true #WorldCup legend, Zinedine Zidane! http://t.co/P7UVbT7CHT"
SachikoBombardi ," RT @CommonWhiteGal: Make new friends but keep the old, one is silver and the other knows way too much about you and could black mail you if"
1D_facts_luv ," @ArianaGrande Hey baby, can you wish ""happy birthday"" to my friend @buteranettie? Please, she loves you so muchhhh x5"
mariafe25683130 , #HappyBirthdayAriana @ArianaGrande Happy birthday ariana. follow me please I love you. #6
biebsplayback , RT @infinitumbieber: @MadisonElleBeer Madison if this gets 150 rts will you follow me for my birthday that is on tuesday? i love you so muc
BergerKelly , RT @TanGurlz: Hopefully in 10 years.... http://t.co/MVus7fDJ2W
TheBachelorsEnt , RT @Kraiziekiara: Gonna grind and bump into my birthday #cloud9toronto http://t.co/Clr60Zvmeh
Jonygarcam , RT @Arsenal: Happy birthday to former @Arsenal midfielder David Price who is 59 today! http://t.co/YYvVyhN1RD
iCarlyRetweetss ," @ArianaGrande Hey baby, can you wish ""happy birthday"" to my friend @buteranettie? Please, she loves you so muchhhh x7"
pope_natalie , Happy birthday to my beautiful soon to be roomie @halnatoli!! Can't wait for some great ass times at 1770 
theycallherem , Happy 19th Birthday to everyone's favorite Indian princess!  #pocahontas @ colors of the wind http://t.co/KJUqLjtgMp
SherrellFerroni ," RT @CommonWhiteGal: Make new friends but keep the old, one is silver and the other knows way too much about you and could black mail you if",
Jwyatt_96 ," RT @FootballFunnys: Happy Birthday to one of the greatest footballers ever, Zinedine Zidane! #FRA http://t.co/Qbg20ce390",
PulpNews , Man gets 18 years #prison for #sex attack of girl - Jun 22 @ 10:40 AM ET http://t.co/20yMV3Nx2y,
RoTweet ," RT @BBCAfrica: In Egypt, 3 Al Jazeera journalists have been sentenced to 7 years in prison after being accused of aiding the banned Muslim ",
ejstone1 , RT @kazroxx: it's @jennettemccurdy s 22nd bday tomorrow. Please help me wish her a very happy birthday! RT RT,
Tnyankeefan35 , @mas_yankeegirl @lukeyankeefan2 @BigRambo57 Happy 21st Birthday! it's 5 O'clock somewhere! #boom,
bobfcpartizan96 ," RT @HenrysRightFoot: Happy 22nd Birthday to Joel Campbell, I hope to see him be part of the Arsenal squad next season. http://t.co/1qdxtbMz",
Macky_Swaggy ," @Justinbieber #IBelieveInYou pls follow me this june 29 on my birthday ;) i love you i'm belieber 6years ago :') ,|",
aszreeyn , RT @allkpop: #KhunnieDay JYP Nation say happy birthday to 2PM's Nichkhun http://t.co/wf2HuJJmdl http://t.co/hFAvQ2ISWx,
kaykayroxz1537 ," RT @tyleroakley: Even 10 years after forming, I'm STILL obsessed with the Spice Girls. I live for queen @OfficialMelB on @NBCAGT. SLAY ME S",
alecalvone ," RT @brainpicker: For Orwell's 111th birthday today, Steadmans glorious vintage Animal Farm illustrations http://t.co/TzRUtZCxSC http://t.c",
Perfectkians ," Hi @luke_brooks in two months is my birthday, can you follow me please? i've been trying for so long  I LOVE YOU SO MUCH SUNSHINE 439",
SADDASSJOSH , RT @ohhmyjillian: @SADDASSJOSH: 3 days till my birthday  tu tu tu,-1
bitchybangerz , @camerondallas #callmecam  For an early birthday present!  #CallMeCam  My birthday is in 4 days!  ILYSM 61,
Nialluhhfficial ,"  @NiallOfficial  Hey niall! my birthday is in 1 DAY and I can't think of a better gift than a follow from you. Love you!!2,867",
TroiansLovely , @Troianfinity Yeah neither do I  I don't like when people say 18 is old because I don't feel old or like an adult at all ,
DajaBee__ , RT @DannyyyBoi: Screaming Happy 20th Birthday to MyFav little sister  it's yo day baby I hope u enjoy every moment @DajaBee__ http://
Evanish11 ," RT @FootballFunnys: Happy Birthday to one of the greatest footballers ever, Zinedine Zidane! #FRA http://t.co/Qbg20ce390"
ItsMcMartha , @BiancaEmm_Yaya @SuckassY hahahahahaha that was the worst insult ever. My 7 yr old sister could come up with a better insult dumb fuck. Smh
amysgotmilk ," RT @animaIcrossing: pro-life ppl are so fucking stupid. they'll post a pic of a 8-month old fetus &amp; say ""this is what yr baby looks like at"
xokidrauhldrew ," RT @calumelonx: *15 years later* Children: so mom, how did you Spend your teenage years?"" Me: #InternationalFangirlDay http://t.co/lTl"
brianna8402 , #26goal 500 by my birthday August 4th maybe? @26MgmtTeam 
MRNH_Official ," ""@FIFAcom: Happy birthday to Lionel Messi (27), Juan Riquelme (36), @christierampone (39) &amp; Cicinho (34) - http://t.co/ejE2C14CYF"""
robin_harrelson , Happy Birthday! @Madison_Laine97 you are one of my faves!!!
JOLYNSHIT , HAPPY BIRTHDAY @spikypants! Thanks for being born 17 years ago on this fateful day &amp; constantly blocking/reporting me for being annoying. 
arianaa_cat , @ArianaGrande Happy 21st Birthday Ari!!  my best wishes for you....ilysm 
HyunJaeKwon , RT @allkpop: Nichkhun celebrates his birthday with 2PM members http://t.co/7BFPzICALe
fvckmarc_ , RT @LPerez400m: Another 40 years without a championship RT@RockEmApparel: Melo a free agent #NeverForget http://t.co/AXOKZa0Qol
MAbdurRahmanG ," RT @KlasraRauf: PMNS govt seems more in panic with arrival of TUQ than what Gen Mush was when NS was returning to Pak on Dec 10,2007. Same "
BuckleyPeach , RT @Disney: It's been 59 years since #LadyAndTheTramp went on their first date. http://t.co/DXpTpB7q1h
__Alxo ," ""@carlosjloera: My birthday is in three weeks."""
teenytinytommo ,  @Luke5SOS LUKE ITS MY BIRTHDAY AND A TWEET/ FOLLOW WOULD MAKE ME THE HAPPIEST GIRL!! ILYSM   755
x_perfectdreams ," ""@taylorcaniff: Haha funny seeing people upset about a video I made 2 years ago... Everyone's aloud an opinion..."" *allowed you dumbass "
karolinems_ , RT @helensage_: please dont call me hun i feel like you are a 60 year old rapist
LawsonLucyx , Happy 21st Birthday to @ConnorJHarris. Love you con. Xxx.
cleoooxxx , @ArianaGrande Hey Ariana  Happy Birthday &lt;3 Can you follow please @ilyArixoxo ? x14
StacksLickYou , @Ronnie2K @2KSupport Can we now get injured players for my team on nba 2k14 old gen
Patsteel96 , RT @GaryLineker: On this day 28 years ago my life changed with a hat-trick v Poland on a potato field in 42 degrees. Love crap pitches http
Pareethebird , @ShawnMendes @ShawnMendes #ShawnsToNumber1 @ShawnMendes ITS MY BIRTHDAY TODAY!! It would mean the world to me if you followed me! ilysm!
ShotListerApp , RT @Steve_Ramsden: One of the greatest in-camera stunts in recent years: https://t.co/19bULhf9In #filmmaking #filmproduction #movies #Batman
MariaSelba , RT @ProSyriana: 2 years old Asia was brought by her father Hamza from #France to join #Jihad &amp; to die as a martyr. #Syria #Wahhabism http:/
mlp_PartyThrill , @mli_Miss_Rarity for years i've had this obsession for bad mares... And i think you might be the one i'm looking for~
WhitexJesus ," RT @UberFacts: Flavor Flav spent $2,600 on cocaine every day for six years."
mukeotpain ," luke hemmings from 5sos, its my bff's (@melissalieko_) bday and you really should wish happy birthday to her! thankss ilysm @luke5sos xz"
nickthemuso , RT @SciencePorn: The difference 25 years makes http://t.co/Jzwxksf9Du
perfectstyles24 , @ArianaGrande Happy Birthday   Have a great Time for this ! Love you ! 68
morrowp21 , @JackBeaumont1B thought that....nandos every night...world cup every 4 years....you know haha
TwoMetreTall ," @beergirlbites @RedHillBrewery 4 young girls drove out to #FarmBar, strode to the bar &amp; confidently ordered 4 pints of 3yr old Mulberry Sour"
pinjanialler , RT @hemmingsmusic: Luke Hemmings from 5SOS @Luke5SOS  My birthday is today! Can you tweet me a happy birthday?           
stevemiller749 , RT @TitusOReily: I once saw Jonathan Brown carry an entire team for eight years.
WhateverAndwea , @AndreaRussett I'VE HAD THIS ACCOUNT FOR 4 YEARS AND U STILL DONT FOLLOW ME BUT U FOLLOW ACCOUNTS MADE 3 DAYS AGO OK I SEE U HATE ME
sarah4rry , RT @censoredniall: harry may be a 20 year old but he certainly doesn't act like one http://t.co/D0YnZ7s0bn
NarryGiraffee , RT @5SOS: hey! it's Luke's 16th birthday tomorrow!! :D
qotyrylutup , RT @greatspoke: It's 30 years since #tetris was invented! http://t.co/ru0JZwnH7X
AussieBlueShirt , RT @therickyross: @AussieBlueShirt - I've loved and supported #NYR for 40 years. I'm not gonna stop believing in them now. #LetsGoRangers #
KissedByHemmo ," @Luke5SOS Luke, it's my birthday and I just really want you to tweet me. it would be the best birthday present I could ever ask for  x59"
Smallz_Is_Beast , RT @HorryPuttor: crazey trick: taek ur age add 2 yeers dats how old u wil be in 2 yeers mind = blowne
mnrosario ," RT @UberFacts: Flavor Flav spent $2,600 on cocaine every day for six years."
NicoleeeLent24 ," RT @TS_Lamar: @NicoleeeLent24 happy mfn birthday twoo four two fouur, enjoy yourself girl "
sweetminajed , I'ts almost my birthday and it would make mylife better if you follow me or just notice me @NICKIMINAJ  #30
ChristianFil_ , RT @TheWorldStories: This is a 27 year old man from Sri lanka who always play with crocodiles! http://t.co/6yBYPuMaqd
sammytinto ," RT @cnni: BREAKING:Three Al Jazeera journalists convicted by Egyptian court of aiding Muslim Brotherhood, sentenced to 7 years in prison."
ProperChurch , RT @leinsterrugby: A Happy 283rd Birthday today to @TheRDS! Looking forward to our announcement on the redevelopment of the arena on July 1
ConwayJest ," RT @Know: Rapper Flavor Flav spent $2,600 on cocaine everyday for 6 years http://t.co/UZx7ENWTbM"
karebear_ok , RT @teenagernotes: sometimes you just need to lay on the floor and do nothing for three years
the1975saraah , ashton its my 16th birthday next week and all i want is a follow from you @Ashton5SOS b
mark_mckeown , RT @7NewsSydney: BREAKING: Australian journalist Peter Greste has been found guilty and jailed for seven years
pbandjeliav ," RT @HardballTalk: Happy 40th Birthday, Derek Jeter! http://t.co/rtYVHEmhCe"
Maryann4107 , RT @KUDUNEWS: The first new Star Wars character in nine years. Let the great debate begin. - #celebrities #gossip #kudunews http://t.co/NPj
MJCarty ," RT @nicky_t RT @JulianSimpson1: Happy 30th birthday, Purple Rain! http://t.co/vA9RE8mM4F via @YouTube"
CurroBorremans ," RT @Enoch_Derby: 19 fucking years old Origi, belgian hero of the day"
WarrenShelley1 , RT @SciencePorn: The difference 25 years makes http://t.co/Jzwxksf9Du
R2ritoo ," RT @SportsCenter: Happy birthday, Lionel Messi. Argentina's superstar turns 27 today. http://t.co/ESlQSdVgD9"
OKAYTOMLlNSON , @Louis_Tomlinson hi louis! can you please follow @halfmoonlouis her birthday is tomorrow and a follow from you is all she wants :)74
Siddellioo ," RT @FOXSoccer: Happy 42nd birthday to a true #WorldCup legend, Zinedine Zidane! http://t.co/P7UVbT7CHT"
OnlyStepIn23z , @DopeAssSlim I haven't had one in years smh
BrittlovesLilly , Happy Birthday to my ace @zaBADaaa__ one of the realest friends i have i thank god for u cuz now and days mothafukas not shit i love u 
maprangpp1 , RT @PREAWJunpanda: [CAP] Real 2PM Nichkhun's Surprise Birthday  http://t.co/NSlIH9RcXb
Itskukii ," RT @GossipLarry_xx: if larry isn't real, it's sad how Harry is still madly in love with Louis even after 3 years."
s_stelovich , 16 unique inspiring holiday gifts for your family and friends http://t.co/qa7wqBBsuD #Birthday #Wedding #Anniversary #Gift @retwitclub 7
MaliksGravity ,  Hi @TheVampsJames my birthday is in 7 days! it would mean so much if you followed me as an early present! I love you 43
JeremyNoBrains , RT @Nacelyn_lalala: No one ever celebrates my birthday except for my parents but they are obliged to do so ;_;
hannahgranger98 , Read in 6 months time: Happy Birthday! @bthxe
DrugzTheDon , RT @Brodalumab: Be kind to and appreciate your mother. Respect her when she is old for one day she will be gone. http://t.co/8GxxlioRJp
OhThatsEm ," @leatherette_ get me one for my birthday preferably the blue one, and while you're at it, get yourself one to"
Bantermousprime , RT @kevinbridges86: @MrDDyer Haha. Fair play. 2 years you've waited for that mate. Good to see you don't hold a grudge!
nurfauziyaah ," ""@twooneday: [REAL 2PM] Nichkhun's Surprise Birthday Party http://t.co/b1RN0FOtKn"""
mariebee96 , @Luke5SOS @5SOS don't follow me could you plz follow my BFF @marie_joseph_ for her 18th birthday? she loves you X457
MrMain_Event ," RT @Marcotti: If it sometimes feels like Berezutski + Ignashevich have been passing to each other for the past 11 years, it's because they "
Pamenavarro1D , RT @JoshDevineDrums: Happy birthday to one of my best friends for as long as I can remember!! @scotcorr. Love you bro x
amandarach21 ," RT @becsrach: my dad is referring to the dog as a he, we've have sadie for 5 years now."
Macole_LeeAnn , RT @Taymanaaa: My birthday is in 20 days and I move to Georgia in 24
mabitxch , RT @_idgafaiq: this thing will be on my door in the next 10 years http://t.co/JjktoYQqKe
Jerry_SprinQher , RT @REALNPOETIC: One Time 4 My Big Bro @Jerry_SprinQher Happy 23rd Birthday Boss
nishantafc ," @Arsenal happy 22nd birthday to @joel_campbell12,good luck for WC and can't wait to see in arsenal squad next season #HappyBirthdayJoel"
Edk9798 , @luisnani you have stars on your head you look like some 8 year old#p with a bad ha. #WorldCup #PortugalvsUSA
TheDoeBoys ," ""@UberFacts: Flavor Flav spent $2,600 on cocaine every day for six years."" My idol #CocaForDays",
Abdallah_Tom ," ""@ShathaAlMerri: Selling kidney and 6 year old brother to pay for graduation DM if interested"" ",-1
Guitar_Chaiwat , RT @Independent: The sacred ceremonies not witnessed by a foreigner for 2000 years - until now http://t.co/t9c4hCUGah http://t.co/trXlSP7M,
_kaattttttt_ , RT @_teejanae: I be needing a nap like I'm 5 years old smh ,
LeafsFan_93 , @Whitehead_71 I remember reading that HHH didn't want Rock in the picture when he 1st started.. So this shit has been happening for years.,
kaymason3 , RT @Only_Fools: It's been 15 years since the late and great Buster Merryfield died. RIP #DuringTheWar #OnlyFoolsAndHorses http://t.co/azB9s,
DMeroth , RT @MISSINGinCANADA: Missing 27-yr-old man from Coquitlam BC - Jordan Fitzsimmons. http://t.co/jcEnHukdNj,
commonsense258 , RT @EarnhardtKelley: Gate agents rude @USAirways philly 2 yr old in middle on one aisle. Father in middle on another aisle and will not sea,
wowCamwtf , @camerondallas #CALLMECAM My birthday is in 5 days it'll mean the world if you called me #CALLMECAM #CALLMECAM #CALLMECAMFORMYBIRTHDAY 482,
bamkamfam , @KalinAndMyles @KalinWhite @YourBoyMyles please follow my friend @GracieStyles32! Today's her birthday!!59,
InactiveIrwin , RT @5SOS: hey! it's Luke's 16th birthday tomorrow!! :D,
henrydavis87 , @gnuoy_nerak @louiseelana massive fan of the lagavulin 16 yr old. Very well stocked bar! I'm impressed!,
TONIROSSROSS ," RT @AvestaK04239390: It's going to be 5 years of his death. It seems like yesterday, the pain and sorrow still remains in our hearts.. ht",
directioner_618 , RT @ola_irwin: I have an idea for Ashtons birthday :) Come on 5SOSFAM do it for Ashton  RT it and spread it :) @5SOSUpdatesGR http://t.co/,
kathbxrnxrdo , kath birthday ko na sa monday. you know what to do  FOLLOWBACK KATH @bernardokath x 88,
Kimberlie_Rubie , RT @warmthoran: ITS BEEN FOUR YEARS TODAY SINCE LIAM JOINED TWITTER http://t.co/y7it5SEYXq,-1
mom22dd ," RT @ActorTrivia: The voice of Mickey Mouse for 32 years, and the current voice of Minnie Mouse were actually married in real life."
NTWScottRosts , RT @JamesCulic: Final day of NIFF and holy crap lineup is all through the building for 'The 100 Year Old Man' screening. http://t.co/GRyvE2
SemihDoguer ," RT @HistoryInPix: A 16 year old Sid Vicious going to a David Bowie concert at Earls Court, 1973 http://t.co/qCFHuXnEo0"
AutumnHoy ," RT @troyesivan: @taylorcaniff Dude i sincerely hope you've grown up/changed over the last 2 years. For some reason, you have INFLUENCE. Try"
ginger_oconnor ," RT @RickIndeed: England fans slating Danny Welbeck is bizarre. 8gls in his last 20apps, 4 in qualifying, 1 in the Euros, 23yrs old, mostly "
justfacts1255 , RT @Mynx999: @bondage_fandawa: http://t.co/B7wXamqkpI how come no one gives me birthday dinners like this?
Thee_mavERIC ," early 20s :) @fab_louisa: How old? RT @Thee_mavERIC: Lol so tomorrow is my bday, nigga is getting old :""D"
chanellebrydon , RT @_remymartin: These 5 years have been a good laugh
fkmestyles , @kate_katy_kechi hahah hon my birthdays not until Jan 6th but happy birthday for tomorrow 
BibbleStyles , @Real_Liam_Payne I really really love you. My birthday is today and a follow would be the best present ever. :) x11
ThatBeauGirl , @KeatonStromberg @wesleystromberg CALL ME IT'S MY BIRTHDAY ILY  5
NicaChica91 ," RT @LifeHacks: Write down your favorite memories. Don't think you won't forget them. In 20 years, you'll be glad you did."
maz3509 , #WIN 100 TOWARDS A FROGGLE BIRTHDAY PARTY! To enter #competition follow @babyswaporshop &amp; @All4KidsUK &amp; Re-Tweet! http://t.co/zLldtRkXMa
Tori_Loveeeee ," RT @jwillzva: You can watch Baby Boy 100 times, still won't get old http://t.co/6v8MUOiES2"
LifeOfSai ," RT @jacquieleemusic: @Applebees: @jacquieleemusic Happy Birthday, Jacquie Lee! We &lt;3 you! ~ARJ http://t.co/ojJ8lNTKDW thanks Applebee's"
tommoaw ," @ArianaGrande hi, honey  happy birthday to you i want you to be happy you perfect for me if you see it,let me know love you so much 407"
ltoms79 , RT @JimGaffigan: Just destroyed my 3-year-old son at ping pong AGAIN. #84-0! #undefeated,
lind3mann ," @mattjwillis Hi , July 8th is my birthday and it would be the best gift in the world if you answer me. Can you do that? Thank you :3 please",
bizzlelovarow , @ArianaGrande HAPPY BIRTHDAY PRINCESS I LOVE YOU SO MUCH  BRAZIL LOVES YOU  #HappyBDayAriFromBRAZIL x8,
_Physicism , RT @DearLeader10: Equifax estimates that it takes 7 years to wipe a Trini man from your credit report. A Jamaican is 10 years.,-1
makkicortes ," @wattpad there is a 17 year old cute girl who fought the Mafia, The Organization and The World and Her Love, they make to the end.",
RomanCabanac , Woo democracy RT@BusinessDayTV: #Egypt sentences three #Jazeera journalists to 7 years - AFP,
mccreedmusic , @joshTpridgeon MC Creed Birthday 25 Years Industry FRI 27June @WarehouseLDN Tickets&gt; http://t.co/HiheVjFKJ1 MIX CD&gt; http://t.co/xR5c6J7pgy,
joshuaeatsworld , @andy_mccaw 4 years of friendship with you has really made us brothers la bro! happy birthday my fellow P-A-R! ,
KevinROfficial , RT @TheFactsBook: Morgan Freeman started acting in movies in 1964 at 27 years old. He didnt have a starting role until Street Smart in 198,
harrysfckme , @TheMattEspinosa HEY MATT TODAY IS MY BIRTHDAY PLEASE FOLLOW ME AND REALIZE MY DREAM THANKS ILY 7,
ftrpoppy11 , RT @DUNIA_KPOPERS: Nichkhun Receives Birthday Greeting from Fellow 2PM Members http://t.co/G6nYvS7eea,
FictionSwift13 , @speechlessxlove pahahah yeah well I live driving its fun been doing it for 5 years now and I'm not even 18 yet haha... Do you know how to?,
bevyyyyyy , @jawaun_johnson7 probably in 2 years,
ICONJanoskians , RT @ColleenB123: Made it to sticky Orlando. Excited to see the birthday girl!!! I'm gonna be here for 1 day then it's back to LA for vidcon,
tedlindo ," @ArianaGrande Hey baby, can you wish ""happy birthday"" to my friend @buteranettie? Please, she loves you so muchhhh x5",
psychopsychic , RT @rioferdy5: Happy birthday to Lionel Messi....one of the greatest to play the game....27 yrs old...hahahahaha...genius,-1
SuperPiab , RT @LifelsAmazing: This is how baby elephants drink water. They don't know how to use their trunks to drink until they are 9 months old. ht,
xsunsetnouis ," @Louis_Tomlinson Louis, if you see this could you please follow me, today's my 18th birthday and it would mean so much? Love you! 29",
ValentinaFascia ," RT @DavidBowieReal: DIAMOND DOGS PICTURE DISC OUT TOMORROW Its a dogs tomorrow... Forty years ago today, David Bowies Diamond... htt",
TheAncestors_ ," RT @NickPar1: Happy Birthday Ezio! :D Yes, he reached 555 years old! :3 http://t.co/GnA8SK5nRl",
DaveLounder ," RT @NWDogRescue: Harvey is a great all rounder - 14 mths old, affectionate dog, great on the lead, lovely boy  http://t.co/9yBmYJrY2z",-1
MagconConfesses , #callmecam  Please Cam  We have the same birthday  @camerondallas  x212,
Real_Alex_Jones , Terrible. Imagine Egyptian jail isn't a nice place MT: @AJEnglish Al Jazeera journalists in Cairo sentenced to 7 years in jail,
lcndotcom , @cd_smith15 Hi Chris. .CO.UK owners have priority for 5 years (as long as their domain is still registered in that period).,
seheraydan ," RT @UberFootFact: Happy Birthday to one of the greatest footballers ever, Zinedine Zidane! http://t.co/KX2y6Vgge9",
JuanNoriega90 ," RT @acmilan: Happy birthday Captain Paolo #Maldini, unforgettable number 3! Send him your birthday wishes! #weareacmilan http://t.co/FqvZwc",
princesssklaaa , HAPPY 21st BIRTHDAY BABY!!! i love you to the moon &amp; back !!!  #TURNUP @rjanwich,
nomoney503 , RT @FlFAW0rldcup: 28 years ago Diego Maradona scored one of the most controversial &amp; then one of the best goals ever in the #WorldCup http:,
Beautyisvain__ , @CamarenClarke happy birthday 1,
HerrySyepet ," RT @FutballTweets: 27 years ago, the legend was born! Happy Birthday Leo Messi! http://t.co/aoSHY01Sah",
Vebritaa_RC , Happy Birthday Lionel Messi :* #Messi27 @TeamMessi @barcastuff @Messi_fotos @MessiStats @FCBarcelona @INDOBARCA_SOLO http://t.co/jojsrdLmg1,
niallvirus , @taylorcaniff: Haha funny seeing people upset about a video I made 2 years ago... Everyone's aloud an opinion... Ur fucked up haha,
ArmiaMorcos ," @camanpour by the way, Qatar sentenced a Poet 15 years and yet they are reporting freedom of speech in #Egypt",
jukeboxlouis , @Louis_Tomlinson hi louis! can you please follow @halfmoonlouis her birthday is tomorrow and a follow from you is all she wants :)80,
CSVenners ," RT @BrazilStats: On his birthday, I recommend you to watch this Zinedine Zidane video, one of the best players in football history. https:/",
angelinalamm , HAPPY 18TH BIRTHDAY MY DEAR  Hope you like my edits hehehehehe  @retrostardust http://t.co/NN04kE52p8,
lind3mann ," @dougiemcfly Hi, July 8th is my birthday and it would be the best gift in the world if you answer me. Can you do that? Thank you :3 pleasee",
Brandoncarb5 , RT @gossipgirl166: Just in: Jay Lombardo is a 18 year old virgin,
jarrodfranson ," RT @JeffMcAdamTV: In this moment..anything is still possible. 4 years of hard work, sweat, and tears, and anything can happen.. deep breath",
tumaurajamaispe , RT @sexadele: @jennettemccurdy and @ArianaGrande Happy birthday girls the Brazil really loves you &lt;3 &lt;3 http://t.co/5BqPTun2CJ,
Sonofkatyperry ," RT @ESPNNFL: Happy 35th birthday to one of the greatest RBs in NFL history, LaDainian Tomlinson. http://t.co/ZuJqTezZiC",
LT3tweets ," RT @UberFacts: Flavor Flav spent $2,600 on cocaine every day for six years.",-1
lyssi_d , RT @SurreySAR: Can you help find missing 16yr Georgina Stewart from #Pewley #Guildford? #FindGeorgina http://t.co/R1CLkxvcQJ Please RT,
_ChelleChantal , @FreshPrince416 Yeah I Had One Before She Died awhile Ago &amp; Our Pitbull Old SO We Need Another Dog,
Iovedrunklouis , @Louis_Tomlinson hi louis! can you please follow @halfmoonlouis her birthday is tomorrow and a follow from you is all she wants :)75,
GisellePropvest ," RT @SWildlifepics: An elephant is killed by poachers every 15 minutes, meaning there will be no elephants left in 12 years. http://t.co/vjc",
annainfocus , RT @DeborahClay: Peter Greste jailed for 7 years in Egypt. #AJTrial,
